date,line,tweet
2021-01-05 23:00:32-05:00,stm_Verte,Normal métro service  #stminfo  L 2
2021-01-05 23:00:32-05:00,stm_Verte,Service normal du métro  #stminfo  L 1
2021-01-06 09:02:10-05:00,stm_Verte,"@MyriamMB3 @MyriamMB3 Hier soir, nos équipes métro ont éprouvé des difficultés avec de l'équipement de signalisation. Bonne journée!"
2021-01-07 10:11:39-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 10h35.  #stminfo  Y 2 3
2021-01-07 10:11:40-05:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at 10:35.  #stminfo  Y 1 3
2021-01-07 10:13:51-05:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  V 1 2
2021-01-07 10:13:51-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  V 2 1
2021-01-07 10:16:37-05:00,stm_Orange,Service normal du métro  #stminfo  V 1 1
2021-01-07 10:16:37-05:00,stm_Orange,Normal métro service  #stminfo  V 1 1 3
2021-01-08 22:39:49-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 23h35.  #stminfo  U 1
2021-01-08 22:39:49-05:00,stm_Verte,Service interruption GREEN line between Angrignon and H-Beaugrand. Inter. Emergency medical services. Service expected to resume at 23:35.  #stminfo  U 1
2021-01-08 22:49:47-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 23h35.  #stminfo  V 1
2021-01-08 22:49:47-05:00,stm_Verte,Service interruption GREEN line between L-Groulx and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 23:35.  #stminfo  V
2021-01-08 23:31:45-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 23h40.  #stminfo  C
2021-01-08 23:31:45-05:00,stm_Verte,Service interruption GREEN line between L-Groulx and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 23:40.  #stminfo  C 1 2
2021-01-08 23:33:42-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 0h00.  #stminfo  N 2 3
2021-01-08 23:33:42-05:00,stm_Verte,Service interruption GREEN line between L-Groulx and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 0:00.  #stminfo  N 1 2
2021-01-09 00:01:51-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 0h20.  #stminfo  W
2021-01-09 00:01:51-05:00,stm_Verte,Service interruption GREEN line between L-Groulx and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 0:20.  #stminfo  W 1
2021-01-09 00:21:45-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  G
2021-01-09 00:21:45-05:00,stm_Verte,Service gradually resuming on the GREEN line.  #stminfo  G 1
2021-01-09 00:29:32-05:00,stm_Verte,Service normal du métro  #stminfo  N
2021-01-09 00:29:32-05:00,stm_Verte,Normal métro service  #stminfo  N 1
2021-01-09 19:10:02-05:00,stm_Orange,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 5 12
2021-01-09 19:15:03-05:00,stm_Orange,[ #COVID19 ]   A curfew is in effect every night from 8:00 pm to 5:00 am. Service on our line is maintained for essential travel until the métro closes. 3 9
2021-01-09 19:20:03-05:00,stm_Verte,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 1 10
2021-01-09 19:25:02-05:00,stm_Verte,[ #COVID19 ]   A curfew is in effect every night from 8:00 pm to 5:00 am. Service on our line is maintained for essential travel until the métro closes. 1 2 5
2021-01-09 19:30:04-05:00,stm_Jaune,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 2 4
2021-01-09 19:30:04-05:00,stm_Bleue,[ #COVID19 ]   Un couvre-feu est en vigueur tous les soirs de 20h à 5h. Le service sur notre ligne est maintenu pour les déplacements essentiels jusqu'à la fermeture habituelle du métro. 2
2021-01-09 19:35:02-05:00,stm_Jaune,[ #COVID19 ]   A curfew is in effect every night from 8:00 pm to 5:00 am. Service on our line is maintained for essential travel until the métro closes. 2 2
2021-01-09 19:35:02-05:00,stm_Bleue,[ #COVID19 ]   A curfew is in effect every night from 8:00 pm to 5:00 am. Service on our line is maintained for essential travel until the métro closes. 1
2021-01-10 13:12:09-05:00,stm_Verte,@iamcrazygaga @iamcrazygaga and and @stminfo @stminfo Thanks for the heads up! We relayed the information to our métro team.
2021-01-10 18:14:51-05:00,stm_Orange,Aucun arrêt des trains sur la ligne ORANGE à la station Jean-Talon.  #stminfo  E 1 1
2021-01-10 18:14:52-05:00,stm_Orange,No trains stopping ORANGE line at Jean-Talon station.  #stminfo  E 1 2
2021-01-10 18:21:05-05:00,stm_Bleue,Aucun arrêt des trains sur la ligne BLEUE à la station Jean-Talon.  #stminfo  Y 1 2
2021-01-10 18:21:05-05:00,stm_Bleue,No trains stopping BLUE line at Jean-Talon station.  #stminfo  Y 1 2
2021-01-10 18:30:31-05:00,stm_Orange,No trains stopping ORANGE line at Jean-Talon station.  #stminfo  C 2 5
2021-01-10 18:31:28-05:00,stm_Bleue,Service normal du métro  #stminfo  S 1 2
2021-01-10 18:31:28-05:00,stm_Bleue,Normal métro service  #stminfo  S 1 2
2021-01-10 18:46:31-05:00,stm_Orange,Service normal du métro  #stminfo  A 1 4
2021-01-10 18:46:31-05:00,stm_Orange,Normal métro service  #stminfo  A 1 4
2021-01-14 07:01:08-05:00,stm_Orange,@PradeepBestie @PradeepBestie We experienced some issues with a tire on one of our trains. Service may be slower than usual but the issue has been resolved. 1
2021-01-14 07:06:11-05:00,stm_Orange,@PradeepBestie @PradeepBestie Reducing speed in this situation is usual. We appreciate your patience. Have a great day. 1
2021-01-14 14:26:49-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement sur la voie. Reprise prévue vers 14h35.  #stminfo  K 1
2021-01-14 14:26:49-05:00,stm_Jaune,Service interruption YELLOW line between Longueuil and Berri-UQAM. Equipment on tracks problem. Service expected to resume at 14:35.  #stminfo  K 1
2021-01-14 14:31:04-05:00,stm_Jaune,Service normal du métro  #stminfo  M 1
2021-01-14 14:31:05-05:00,stm_Jaune,Normal métro service  #stminfo  M 1
2021-01-15 19:52:33-05:00,stm_Bleue,Service interruption BLUE line between Snowdon and St-Michel. Unauthorized  person on the tracks. Service expected to resume at 20:15.  #stminfo  G
2021-01-15 19:52:33-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 20h15.  #stminfo  G 1 1 3
2021-01-15 19:55:52-05:00,stm_Bleue,Service normal du métro  #stminfo  F 1
2021-01-15 19:55:52-05:00,stm_Bleue,Normal métro service  #stminfo  F 2 3
2021-01-17 18:50:50-05:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at 19:15.  #stminfo  X 2
2021-01-17 18:50:50-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 19h15.  #stminfo  X 1 1
2021-01-17 18:55:50-05:00,stm_Orange,Normal métro service  #stminfo  Z 1 4
2021-01-17 18:55:50-05:00,stm_Orange,Service normal du métro  #stminfo  Z 4
2021-01-18 17:22:14-05:00,stm_Orange,"@dipibribosia @dipibribosia Bonjour, pourriez-vous nous indiquer dans quelle direction vous avez observé ceci au niveau des écrans en station (direction Côte-Vertu ou Montmorency)? Merci! 1"
2021-01-18 17:34:34-05:00,stm_Orange,"@dipibribosia @dipibribosia Nous transmettons l'information à l'équipe métro, merci!"
2021-01-19 17:15:20-05:00,stm_Verte,"@MyriamMB3 @MyriamMB3 Bonjour, pourriez-vous nous indiquer le numéro à 5 chiffres visible à l'intérieur du train? Nous transmettrons l'information à l'équipe concernée, merci! 1 2"
2021-01-19 17:21:01-05:00,stm_Verte,@MyriamMB3 @MyriamMB3 Merci! Nous allons transmettre l'information à l'équipe métro 1
2021-01-20 07:53:41-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Atwater. Problème d'équipement électrique. Reprise prévue vers 8h30.  #stminfo  A 1 1
2021-01-20 07:53:41-05:00,stm_Verte,Service interruption GREEN line between Angrignon and Atwater. Electrical equipment failure. Service expected to resume at 8:30.  #stminfo  A 1
2021-01-20 07:54:33-05:00,stm_Verte,Normal métro service  #stminfo  T 1
2021-01-20 07:54:33-05:00,stm_Verte,Service normal du métro  #stminfo  T 1
2021-01-20 18:08:53-05:00,stm_Orange,"@joseepaul @joseepaul Bonjour, au sujet du port du couvre-visage, nous misons sur l'information et la sensibilisation. Nos inspecteurs sont présents dans le réseau pour continuer à sensibiliser les clients à ce sujet. Nos observations montrent d'ailleurs que la consigne est comprise à plus de 99%."
2021-01-21 05:00:00-05:00,stm_Orange,Service interruption ORANGE line between Bonaventure and Beaubien. Water infiltrations. Service expected to resume at 6:00.  #stminfo  Z 3 2
2021-01-21 05:00:00-05:00,stm_Orange,Interruption de service ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 6h00.  #stminfo  Z 1 3
2021-01-21 05:51:48-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 7h00.  #stminfo  S 2 2 2
2021-01-21 06:30:35-05:00,stm_Orange,"Bonjour, un service de navettes est en place entre les stations Berri-UQAM et Laurier, et nous vous invitons à utiliser la ligne Verte pour vous déplacer au centre-ville. Pour d'autres alternatives de déplacement, utilisez notre calculateur d'itinéraires :  http://stm.info/fr http://"
2021-01-21 06:31:05-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus est en cours et fait présentement la navette entre les stations Beaubien et Berri-UQAM. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartiers affichés dans l'ensemble des stations. 1 1
2021-01-21 06:33:18-05:00,stm_Orange,[Ongoing disruption]   A special bus service runs between Beaubien and Berri-UQAM métro stations. You can find the bus stops on the neighbourhood plans displayed in all the stations. 3 1
2021-01-21 06:45:49-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 7h30.  #stminfo  X 3 1
2021-01-21 06:45:49-05:00,stm_Orange,Service interruption continues ORANGE line between Bonaventure and Beaubien. Water infiltrations. Service expected to resume at 7:30.  #stminfo  X 2 1
2021-01-21 06:59:06-05:00,stm_Orange,"[Interruption en cours]    @stm_Verte  reste la meilleure option pour circuler au centre-ville. Pour d’autres options pour vos déplacements, utilisez le calculateur d’itinéraires (en décochant option métro) :  http://ow.ly/fnt950DekSY http:// 4"
2021-01-21 07:03:25-05:00,stm_Orange,"[Ongoing disruption]  @stm_Verte  is still your best alternative to get downtown. For other travel options, you can use our trip calculator (and uncheck the métro box):  http://ow.ly/k3Cv50Delb4 http:// 2"
2021-01-21 07:30:11-05:00,stm_Orange,Service interruption continues ORANGE line between Bonaventure and Beaubien. Water infiltrations. Service expected to resume at 8:00.  #stminfo  Q 5 1
2021-01-21 07:30:11-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Infiltration d'eau. Reprise prévue vers 8h00.  #stminfo  Q 1 3 2
2021-01-21 07:48:35-05:00,stm_Orange,Service interruption continues ORANGE line between L-Groulx and H-Bourassa. Water infiltrations. Service expected to resume at 8:15.  #stminfo  T 1 1
2021-01-21 07:48:35-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre L-Groulx et H-Bourassa. Infiltration d'eau. Reprise prévue vers 8h15.  #stminfo  T 1 2 1
2021-01-21 08:05:36-05:00,stm_Orange,"@MrMedic95 @MrMedic95 and and @stminfo @stminfo Hello! Trains run between Côte-Vertu and Lionel-Groulx. However, due to the ongoing service interruption between Lionel-Groulx and Henri-Bourassa, service on the rest of the line is drastically slowed down. Thank you for your patience! 1"
2021-01-21 08:09:44-05:00,stm_Orange,"@MenirDNAs @MenirDNAs Bonjour! Les trains circulent entre Côte-Vertu et Lionel-Groulx, cependant en raison de l'interruption de service en cours sur le tronçon Lionel-Groulx et Henri-Bourassa, le service sur le reste de la ligne est présentement au ralenti. Merci de votre patience! 1"
2021-01-21 08:17:42-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  N 1 3
2021-01-21 08:17:42-05:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  N 1 3
2021-01-21 08:18:50-05:00,stm_Orange,"@Ivo_Shand @Ivo_Shand Hello, since the service was to resume 15 minutes after the extension to Henri-Bourassa, the delay was too short for buses to start providing efficient service on this portion of the line. This is why it was maintained between Beaubien and Berri only. 1"
2021-01-21 08:38:35-05:00,stm_Orange,Service normal du métro  #stminfo  Y
2021-01-21 08:38:35-05:00,stm_Orange,Normal métro service  #stminfo  Y 3
2021-01-21 14:49:56-05:00,stm_Verte,Service interruption GREEN line between Angrignon and H-Beaugrand. Presence of smoke. Service expected to resume at 15:15.  #stminfo  G 1
2021-01-21 14:49:56-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  G 1 1 1
2021-01-21 14:59:14-05:00,stm_Verte,"[Interruption en cours]  Pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l'option métro) :  http://ow.ly/1lEJ50DeSfL http:// 1"
2021-01-21 15:01:29-05:00,stm_Verte,"[Service disrupted at this time]   For an alternative to the métro, you can use the trip calculator (by unticking métro box)    http://ow.ly/xyj950DeSk4 http:// 1"
2021-01-21 15:04:08-05:00,stm_Orange,Interruption de service ligne ORANGE entre Bonaventure et Beaubien. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  U 1 2
2021-01-21 15:04:08-05:00,stm_Orange,Service interruption ORANGE line between Bonaventure and Beaubien. Presence of smoke. Service expected to resume at 15:15.  #stminfo  U 1 3
2021-01-21 15:07:07-05:00,stm_Jaune,Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 15:35.  #stminfo  O
2021-01-21 15:07:07-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 15h35.  #stminfo  O
2021-01-21 15:10:53-05:00,stm_Verte,Service interruption GREEN line between Atwater and H-Beaugrand. Presence of smoke. Service expected to resume at 15:15.  #stminfo  X 1
2021-01-21 15:10:53-05:00,stm_Verte,Interruption de service ligne VERTE entre Atwater et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  X 1
2021-01-21 15:11:17-05:00,stm_Verte,Service interruption GREEN line between L-Groulx and H-Beaugrand. Presence of smoke. Service expected to resume at 15:15.  #stminfo  P 2 3
2021-01-21 15:11:17-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 15h15.  #stminfo  P 2
2021-01-21 15:15:33-05:00,stm_Orange,Normal métro service on ORANGE line.  #stminfo  B 1
2021-01-21 15:15:33-05:00,stm_Orange,Service normal du métro sur la ligne ORANGE.  #stminfo  B 2
2021-01-21 15:22:40-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  K 1
2021-01-21 15:22:40-05:00,stm_Verte,Service gradually resuming on the GREEN line.  #stminfo  K 1
2021-01-21 15:28:06-05:00,stm_Jaune,Service normal du métro sur la ligne JAUNE.  #stminfo  C 1
2021-01-21 15:28:06-05:00,stm_Jaune,Normal métro service on YELLOW line.  #stminfo  C 1
2021-01-21 15:31:36-05:00,stm_Verte,Service interruption GREEN line between Angrignon and H-Beaugrand. Equipment on tracks problem. Service expected to resume at 15:40.  #stminfo  N 2
2021-01-21 15:35:51-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  N 1 2
2021-01-21 15:35:52-05:00,stm_Verte,Service gradually resuming on the GREEN line.  #stminfo  N 1
2021-01-21 15:38:29-05:00,stm_Verte,"@_TheIrOnMaN_ @_TheIrOnMaN_ Bonjour, le service régulier reprend graduellement actuellement sur la ligne Verte, merci! 1"
2021-01-21 15:40:16-05:00,stm_Verte,"@MyriamMB3 @MyriamMB3 Bonjour, suivant un problème d'équipement, nos équipes devaient effectuer une intervention, mais cette intervention est maintenant terminée et le service régulier reprend graduellement, merci!"
2021-01-21 16:09:34-05:00,stm_Verte,Service normal du métro  #stminfo  X 2
2021-01-21 16:09:35-05:00,stm_Verte,Normal métro service  #stminfo  X 1 1
2021-01-21 19:59:39-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Dégagement de fumée. Reprise prévue vers 20h30.  #stminfo  U 1 3 2
2021-01-21 19:59:39-05:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Montmorency. Presence of smoke. Service expected to resume at 20:30.  #stminfo  U 1
2021-01-21 20:05:22-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Dégagement de fumée. Reprise prévue vers 20h30.  #stminfo  T 3
2021-01-21 20:05:23-05:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Montmorency. Presence of smoke. Service expected to resume at 20:30.  #stminfo  T 1
2021-01-21 20:05:58-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h30.  #stminfo  J
2021-01-21 20:05:58-05:00,stm_Jaune,Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 20:30.  #stminfo  J
2021-01-21 20:15:36-05:00,stm_Verte,[État de service métro]   Aucun arrêt des trains à la station Berri-UQAM en raison d'un dégagement de fumée. 1
2021-01-21 20:17:43-05:00,stm_Verte,[Metro service status]   No trains stopping at Berri-UQAM due to presence of smoke. 2 1
2021-01-21 20:18:29-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h45.  #stminfo  I 1
2021-01-21 20:18:29-05:00,stm_Jaune,Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 20:45.  #stminfo  I
2021-01-21 20:36:37-05:00,stm_Orange,Service interruption ORANGE line between L-Groulx and H-Bourassa. Presence of smoke. Service expected to resume at 20:55.  #stminfo  G 1 2
2021-01-21 20:36:37-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 20h55.  #stminfo  G 1 2 4
2021-01-21 20:36:57-05:00,stm_Jaune,Service interruption YELLOW line between Longueuil and Berri-UQAM. Presence of smoke. Service expected to resume at 20:55.  #stminfo  H
2021-01-21 20:36:57-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h55.  #stminfo  H 1
2021-01-21 20:40:08-05:00,stm_Orange,"[Interruption en cours]   Pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l'option métro) :  http://ow.ly/OvQw50Df71c http:// 2"
2021-01-21 20:42:15-05:00,stm_Orange,"[Service disrupted at this time]   For an alternative to the métro, you can use the trip calculator (by unticking métro box)    http://ow.ly/Ue4z50Df76F http:// 2"
2021-01-21 20:44:22-05:00,stm_Jaune,[Interruption en cours]   Un service spécial de bus fait la navette entre les stations Berri-UQAM et Longueuil-Université-de-Sherbrooke.
2021-01-21 20:46:47-05:00,stm_Jaune,[Service disrupted at this time]   A special bus service runs between Berri-UQAM and Longueuil-Université-de-Sherbrooke métro stations. 1
2021-01-21 20:53:38-05:00,stm_Orange,Service interruption ORANGE line between L-Groulx and H-Bourassa. Presence of smoke. Service expected to resume at 21:25.  #stminfo  R 1
2021-01-21 20:53:38-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 21h25.  #stminfo  R 1 1 1
2021-01-21 20:54:46-05:00,stm_Jaune,Service normal du métro sur la ligne JAUNE.  #stminfo  I 1
2021-01-21 20:54:47-05:00,stm_Jaune,Normal métro service on YELLOW line.  #stminfo  I 2
2021-01-21 20:57:36-05:00,stm_Verte,[État du service métro]   Le service est rétabli sur la ligne Verte.
2021-01-21 20:58:28-05:00,stm_Verte,[Métro service status]   Service is resuming on the Green line. 1
2021-01-21 21:14:37-05:00,stm_Orange,Service interruption ORANGE line between L-Groulx and H-Bourassa. Presence of smoke. Service expected to resume at 22:15.  #stminfo  F 1 1 3
2021-01-21 21:14:37-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 22h15.  #stminfo  F 2
2021-01-21 21:19:23-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus fait la navette entre les stations Henri-Bourassa et Berri-UQAM. Vous pouvez utiliser la ligne Verte pour vous déplacer entre les stations Berri-UQAM et Lionel-Groulx. 1 2
2021-01-21 21:22:38-05:00,stm_Orange,[Service disrupted at this time]   A special bus service runs between Henri-Bourassa and Berri-UQAM stations. You can use the Green line to travel between Berri-UQAM and Lionel-Groulx métro stations. 1 2
2021-01-21 21:57:24-05:00,stm_Orange,"@BienvenuShada @BienvenuShada Bonjour, pour le moment la reprise du service est prévue à 22h15 - merci!"
2021-01-21 22:01:43-05:00,stm_Orange,"@Destiny_MH @Destiny_MH Hello, a special bus service runs between Henri-Bourassa and Berri-UQAM métro stations, you can find the bus stops of this bus shuttle service on this map :  http://ow.ly/qMK750Df8EJ http://"
2021-01-21 22:17:37-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 22h35.  #stminfo  V 1
2021-01-21 22:17:37-05:00,stm_Orange,Service interruption ORANGE line between L-Groulx and H-Bourassa. Presence of smoke. Service expected to resume at 22:35.  #stminfo  V 2
2021-01-21 22:20:34-05:00,stm_Orange,"[Interruption en cours]   Rappel - Un service spécial de bus fait la navette entre les stations Henri-Bourassa et Berri-UQAM. 

Vous pouvez utiliser la ligne Verte pour vous déplacer entre les stations Berri-UQAM et Lionel-Groulx. 1"
2021-01-21 22:22:20-05:00,stm_Orange,"[Service disrupted at this time]   Reminder - A special bus service runs between Henri-Bourassa and Berri-UQAM stations.

 You can use the Green line to travel between Berri-UQAM and Lionel-Groulx métro stations. 1 1"
2021-01-21 22:28:37-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  C 1 1 2
2021-01-21 22:28:37-05:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  C 2
2021-01-21 22:44:35-05:00,stm_Orange,Service normal du métro  #stminfo  F 2
2021-01-21 22:44:35-05:00,stm_Orange,Normal métro service  #stminfo  F 3
2021-01-21 22:54:07-05:00,stm_Orange,"@Vatishappenin @Vatishappenin Hello, could you give us the 5 digit number visible inside the train? Thank you!"
2021-01-25 12:42:39-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 13h40.  #stminfo  P 1 1 1
2021-01-25 12:42:39-05:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 13:40.  #stminfo  P 1 6
2021-01-25 13:03:58-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus est en cours et fait la navette entre les stations Côte-Vertu et Lionel-Groulx. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartiers affichés dans l'ensemble des stations. 1 1
2021-01-25 13:26:56-05:00,stm_Orange,"[Interruption en cours]   Pour d’autres options pour vos déplacements, utilisez le calculateur d’itinéraires (en décochant option métro) :  http://ow.ly/JrYh50DhM8f http:// 1"
2021-01-25 13:28:50-05:00,stm_Orange,"[Ongoing disruption]   For an alternative route to the métro, use the trip calculator (untick métro box)    http://ow.ly/gjEf50DhMjL http://"
2021-01-25 13:31:46-05:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  N
2021-01-25 13:31:46-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  N
2021-01-25 14:00:36-05:00,stm_Orange,Service normal du métro  #stminfo  Y 1 2
2021-01-25 14:00:37-05:00,stm_Orange,Normal métro service  #stminfo  Y 2 2
2021-01-26 10:18:43-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 10h40.  #stminfo  S 4 4
2021-01-26 10:18:44-05:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at 10:40.  #stminfo  S 1 2
2021-01-26 10:19:53-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  M 1 3
2021-01-26 10:19:53-05:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  M 2
2021-01-26 10:26:53-05:00,stm_Orange,Service normal du métro  #stminfo  H 2
2021-01-26 10:26:53-05:00,stm_Orange,Normal métro service  #stminfo  H 1 2
2021-01-29 12:34:42-05:00,stm_Orange,Service interruption ORANGE line between Berri-UQAM and H-Bourassa. Inter. Emergency medical services. Service expected to resume at 13:30.  #stminfo  S 2 1
2021-01-29 12:34:42-05:00,stm_Orange,Interruption de service ligne ORANGE entre Berri-UQAM et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 13h30.  #stminfo  S 1 1
2021-01-29 12:50:03-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus est en cours et fait la navette entre les stations Henri-Bourassa et Berri-UQAM. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartiers affichés dans l'ensemble des stations. 1
2021-01-29 12:51:07-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Berri-UQAM et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 14h00.  #stminfo  S 4
2021-01-29 12:51:07-05:00,stm_Orange,Service interruption continues ORANGE line between Berri-UQAM and H-Bourassa. Inter. Emergency medical services. Service expected to resume at 14:00.  #stminfo  S 1 2
2021-01-29 12:54:10-05:00,stm_Orange,[Ongoing disruption]   A special bus service runs between Henri-Bourassa and Berri-UQAM métro stations. You can find the bus stops on the neighbourhood plans displayed in all the stations. 1
2021-01-29 13:27:09-05:00,stm_Orange,"[Ongoing disruption]   Bus line  #stm30  St. Denis/St. Hubert,  #stm55  St. Laurent,  #stm192  Robert and  #stm121  Sauvé/Côte-Vertu can be an alternative to the métro during the service disruption on the line. Check the bus schedules in real time    http://ow.ly/2Fan50Dmavh http:// 2"
2021-01-29 13:30:24-05:00,stm_Orange,"[Interruption en cours]   Les lignes de bus  #stm30  St-Denis/ St-Hubert,  #stm55  St-Laurent,  #stm192  Robert et  #stm121  Sauvé/Côte-Vertu peuvent être de bonnes alternatives pour vos déplacements durant l'interruption de service en cours sur la ligne.    http://ow.ly/FS8T50DmaiD http:// 2"
2021-01-29 13:37:45-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  A 1 3
